real_label,pre_label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15
4,15,0.13629311,0.019720772,0.0530503,2.14E-08,0.007711793,0.1537254,0.039172985,0.005325545,0.000505493,0.19334751,0.019041406,0.03854552,9.71E-07,0.01713622,0.007537615,0.30888543,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.26753476,0.004768945,0.12537625,4.12E-08,0.23742639,0.1497794,0.005401155,0.000347865,6.97E-05,0.16897078,0.004965594,0.004246469,0.000301361,0.00208439,0.008206507,0.020520387,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.059059583,0.008238515,0.10824267,8.48E-06,0.37524074,0.06745418,0.006737413,0.000543709,4.56E-05,0.34674552,0.00514569,0.004983409,0.004009987,0.001965497,0.008224512,0.003354463,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.32571557,0.00114453,0.13377823,9.94E-07,0.04317681,0.42918587,0.005138458,0.000184703,2.42E-05,0.038760364,0.003655395,0.001019215,0.000363304,0.002363053,0.002480727,0.01300846,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.21721849,0.004761989,0.19837376,7.85E-05,0.12804621,0.19024123,0.002003938,0.001753541,5.73E-05,0.2043402,0.018097036,0.01929649,6.86E-05,0.003426637,0.005611808,0.006624262,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.06434409,0.15097003,0.13314328,0.000400536,0.14403881,0.06395289,0.021478442,0.014041425,0.000517835,0.21813132,0.04077058,0.097150326,4.03E-06,0.012131733,0.007033164,0.031891532,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.011398618,0.022230752,0.3529355,0.0025097,0.24048434,0.013588357,0.014128179,0.000817171,2.02E-05,0.32079896,0.003440598,0.004101251,0.001377805,0.001114368,0.008092179,0.002962115,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.20414577,0.10759128,0.13211302,4.67E-05,0.098550536,0.017465893,0.017348366,0.001575579,0.000273683,0.37464717,0.005365273,0.018197786,0.000987486,0.001933273,0.013982873,0.005775277,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,12,0.12875609,0.004989315,0.018034903,4.10E-05,0.024111407,0.02644491,0.1334223,0.001359827,0.00139705,0.17784789,0.010427889,0.023804285,0.3722469,0.007131604,0.012459683,0.057524916,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.3195216,0.02979938,0.14559864,4.64E-06,0.11384896,0.10992172,0.00612251,0.000400048,8.96E-05,0.24216568,0.00387455,0.004559788,0.002002219,0.002137853,0.011321665,0.008631175,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.057049546,0.019946387,0.1134575,3.68E-06,0.33134133,0.18509299,0.001896688,0.000725778,4.60E-05,0.2538533,0.00486955,0.006223351,0.000330453,0.003145663,0.01108553,0.010932292,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.003539136,0.012899655,0.11345983,7.90E-05,0.25251472,0.007437917,0.13141331,0.002083508,1.67E-05,0.4071703,0.001737748,0.010575266,6.45E-06,0.003952795,0.006368717,0.046744917,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.027358988,0.01947257,0.1337884,0.000655252,0.13094567,0.006857574,0.12798625,0.007257074,0.000175186,0.38610238,0.017245658,0.03622865,0.00020735,0.004337805,0.012429545,0.08895162,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.21772493,0.0769659,0.081769176,3.05E-05,0.011340765,0.09530399,0.08146041,0.01061922,0.001155382,0.3119607,0.035336867,0.036759466,2.69E-06,0.014570342,0.007001849,0.017997794,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.2711271,0.061688874,0.16368648,0.000142221,0.070389785,0.09329982,0.035722457,0.001524789,0.001972023,0.16247615,0.013514055,0.014008319,0.03537173,0.011063842,0.009532411,0.05447989,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.2062809,0.09837932,0.13972637,5.42E-06,0.012666279,0.35581163,0.005637507,0.002301547,0.000348767,0.05675141,0.07651195,0.008670505,5.64E-06,0.019620236,0.003821113,0.013461391,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.20311876,0.07627921,0.32902965,1.77E-06,0.077968,0.17939591,0.001266908,0.000116155,6.08E-05,0.09795852,0.009551809,0.001714859,0.000257742,0.001590721,0.006125854,0.015563387,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.30721685,0.016142195,0.0324339,9.61E-08,0.001448142,0.0588847,0.01457792,0.018639019,0.003527548,0.39008415,0.02414174,0.05084355,8.70E-05,0.057083704,0.010666947,0.014222485,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.22050881,0.002150486,0.4259836,0.000294774,0.027264958,0.22309723,0.000653249,0.000274411,8.44E-05,0.06379405,0.01887719,0.00575051,0.000170552,0.001781772,0.004370921,0.004943078,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.007656299,0.04156571,0.16167814,0.000201237,0.15937042,0.072128765,0.020704528,0.0055859,6.01E-05,0.46363664,0.006322869,0.017345821,0.000195683,0.009764207,0.008696955,0.0250867,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.078274816,0.010515598,0.15136088,0.002982879,0.14029591,0.10459343,0.030647138,0.002200692,0.000128422,0.39501616,0.026574936,0.027667783,0.0017999,0.007356344,0.007506106,0.013079057,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.06648131,0.001345906,0.03448783,3.30E-06,0.00452839,0.03789643,0.012899563,0.020694576,0.001722726,0.6370287,0.011632539,0.069034345,0.00141563,0.019345706,0.020345131,0.061137903,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.31061944,0.014142669,0.078134626,0.022784207,0.039433025,0.28844488,0.024234472,0.002914495,0.000867122,0.12374753,0.029106759,0.008119472,0.002629923,0.040040925,0.003848815,0.010931575,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.3160952,0.02454204,0.10161517,0.000841882,0.034844536,0.27403393,0.015848055,0.003909609,0.000818381,0.122108236,0.037952248,0.011759044,0.002701687,0.038627412,0.009545812,0.004756734,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.35781494,0.002962206,0.10226497,0.000601872,0.104558304,0.17724337,0.016275533,0.001398067,0.000236761,0.17842959,0.006737748,0.003046782,0.006606023,0.002588247,0.006068782,0.03316675,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.4934108,0.003634552,0.0319698,1.07E-06,0.00108414,0.06825748,0.003459205,0.007260378,0.000812449,0.28434503,0.044280905,0.027650965,0.000444613,0.013791277,0.007926226,0.011671088,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.28529888,0.059187423,0.06047847,4.84E-05,0.004450323,0.11449299,0.04597692,0.032371633,0.011478405,0.09621211,0.068164915,0.08062458,2.75E-05,0.08285964,0.007570922,0.05075688,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.07752473,0.046333164,0.15351793,9.60E-07,0.0226402,0.26953503,0.002010287,0.004550753,0.000126143,0.18588382,0.017365372,0.003515794,2.40E-07,0.20266798,0.004416386,0.009911182,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.063761495,0.023344489,0.19524582,0.000348645,0.11620121,0.03289341,0.020129032,0.006919948,0.000134949,0.34424174,0.08108505,0.08660149,0.001252067,0.003117439,0.016617075,0.008106112,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.20830925,0.12898275,0.029469999,9.03E-07,0.002791716,0.1634018,0.026738288,0.059122697,0.007845533,0.22488615,0.041077245,0.039826997,0.000216448,0.042221002,0.006012242,0.019097041,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.33139327,0.004441689,0.09462222,0.000257883,0.04345856,0.28412187,0.019655773,0.006005935,0.000561711,0.11613294,0.03886543,0.008325074,2.98E-05,0.018295728,0.005210207,0.028621906,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.42752174,0.000693871,0.08621795,1.14E-06,0.024771431,0.43942207,0.000677477,6.36E-05,2.17E-05,0.014025318,0.000935025,0.000263626,1.26E-05,0.000656273,0.001102727,0.003613445,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.07469204,0.022791605,0.21724634,0.06229936,0.12977451,0.1049809,0.008212517,0.003734732,0.000150116,0.32120878,0.027244609,0.010059658,6.04E-05,0.00702572,0.004720556,0.005798198,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.057177827,0.002257181,0.1007883,0.000335908,0.11588237,0.27116615,0.019022858,0.003411296,0.000490126,0.16906993,0.1021448,0.096312866,0.000132742,0.004880113,0.004971116,0.051956415,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.07992474,0.01608311,0.15164527,1.58E-06,0.34568557,0.22835386,0.000567795,8.92E-05,1.96E-05,0.14559351,0.017647726,0.005159815,0.000405749,0.001117465,0.006181947,0.001523127,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.6453305,0.002233301,0.06198727,4.14E-06,0.028098173,0.09460439,0.003105251,0.002635963,0.000294657,0.11837225,0.005468203,0.006956358,0.000482969,0.002616631,0.005965941,0.021844024,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,1,0.1663682,0.3556398,0.07535395,0.00062901,0.09838661,0.09473969,0.001165462,0.00085787,0.000202856,0.16785794,0.007203127,0.001367083,0.000500818,0.021182802,0.007935129,0.000609608,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.021669958,0.017957352,0.15148896,7.76E-05,0.37569165,0.050417062,0.008327444,0.000329537,2.19E-05,0.35016727,0.002701801,0.003876808,0.000848211,0.000997018,0.008954834,0.006472571,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.003507409,0.004606893,0.25758928,7.52E-06,0.30283245,0.046326134,0.030543843,0.002009623,1.09E-05,0.3160158,0.003252716,0.00376841,2.22E-05,0.005953718,0.00720645,0.016346652,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.18561126,0.08775406,0.06761443,6.02E-07,0.06706811,0.09090201,0.019667676,0.016405681,0.001897996,0.18667033,0.1072807,0.053142425,0.000114784,0.024358587,0.013405605,0.07810571,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.14310516,0.002127442,0.23617709,0.000456241,0.1559468,0.32891715,0.000759485,0.000350034,2.29E-05,0.104513295,0.01805846,0.002053231,8.84E-05,0.002363608,0.002573506,0.00248716,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.10119804,0.000966102,0.1988896,0.001122903,0.19954948,0.05230395,0.012623,0.008239307,0.000277692,0.19984566,0.13829274,0.05597027,4.36E-05,0.006432921,0.0053311,0.018913608,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.040917642,0.001176206,0.08235067,9.51E-09,0.5428278,0.03446682,0.002487865,0.003063016,3.74E-05,0.24201484,0.017301856,0.011570539,8.23E-06,0.004611298,0.009448193,0.007717575,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.7447562,0.002329201,0.027914757,7.21E-05,0.006737153,0.11279085,0.008342127,0.002879067,0.001205445,0.050724123,0.012421513,0.00627118,0.002598524,0.005393751,0.005135385,0.010428519,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.26438645,0.000322938,0.056387126,1.47E-06,0.000832043,0.066460274,0.008421349,0.028360942,0.001959269,0.3754067,0.056365516,0.06796783,0.002032855,0.018699717,0.011764513,0.040630937,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.15695488,0.002561459,0.056134723,5.98E-05,0.37545544,0.033644453,0.016417848,0.002285769,7.33E-05,0.25653073,0.011333005,0.020229828,0.024269097,0.001865638,0.011587543,0.030596413,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.002732563,0.005701632,0.031267986,3.23E-06,0.8011436,0.023803934,0.00046624,0.000430753,5.57E-06,0.12358406,0.001554805,0.002690428,1.13E-05,0.000411611,0.003368448,0.002823879,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.033046883,0.18881229,0.11279223,3.60E-07,0.3429001,0.091712974,0.000723467,0.000198463,2.73E-05,0.20766073,0.005918996,0.005221441,3.26E-06,0.001603556,0.005744961,0.003633016,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.5899614,0.019702585,0.037834555,0.008866329,0.023401456,0.07649951,0.03623747,0.004752799,0.005258265,0.10895756,0.015895048,0.019086959,0.005020718,0.014317691,0.006956783,0.027250946,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.19467619,0.03550722,0.1445887,1.79E-07,0.15751183,0.08068547,0.009018024,0.001701046,0.000271877,0.28660217,0.019769205,0.007387931,5.76E-05,0.008391069,0.013586374,0.04024511,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.10213547,0.24154675,0.25908983,1.67E-05,0.075895056,0.19844174,0.000341057,0.000233105,5.74E-05,0.10243035,0.006309632,0.001291892,2.48E-06,0.004708711,0.006639105,0.000860695,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.1055236,0.018004559,0.31619877,5.56E-08,0.044612482,0.31464913,0.001444136,0.001085752,6.22E-05,0.13867564,0.02640818,0.005797566,2.84E-06,0.014744253,0.007843607,0.004947146,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,1,0.048801836,0.4755958,0.054474097,1.21E-05,0.15804069,0.039831836,0.003269674,0.001698366,0.000162247,0.18549632,0.004053678,0.00964825,0.000393569,0.002353501,0.011145955,0.005022219,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.09884686,0.07717354,0.1896183,0.000208607,0.30582267,0.09436444,0.000685211,0.00012393,2.62E-05,0.21115665,0.009442702,0.00215128,1.16E-05,0.003851717,0.005997065,0.000519259,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.30003783,0.032524478,0.27062675,1.47E-05,0.14521974,0.13357368,0.000390232,0.000126398,1.91E-05,0.10309503,0.00407184,0.001512654,7.68E-06,0.001428737,0.006003656,0.001347445,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.042221744,0.04794618,0.18545718,4.02E-06,0.42218474,0.13203783,0.001599872,5.16E-05,1.89E-05,0.1531156,0.005719387,0.001003517,8.33E-05,0.001156853,0.005360136,0.002039214,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.14411953,0.04507762,0.09598696,6.68E-07,0.18064274,0.01584019,0.020733202,0.001180232,0.000390018,0.4074867,0.039640814,0.020744044,0.000315053,0.008595783,0.010622895,0.008623465,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.26312977,0.06354276,0.11884393,2.59E-05,0.077627115,0.18260945,0.005148135,0.001888537,0.000267897,0.21465911,0.028002566,0.024572577,0.000227456,0.005470287,0.008209338,0.005775052,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.00634342,0.03163618,0.08704152,0.00651235,0.3543235,0.03637752,0.005024322,0.001420907,5.37E-05,0.38376287,0.030874599,0.04237292,0.00010956,0.002942556,0.009250775,0.001953297,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.1333542,0.06364774,0.033805482,0.000126692,0.018348243,0.021652602,0.003626699,0.006977538,0.00134938,0.4882217,0.06581447,0.084418744,0.02339564,0.01036031,0.029380357,0.015520199,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.24247299,0.014002293,0.0220568,6.56E-08,0.002383962,0.42736137,0.048281897,0.014224521,0.003570113,0.041079674,0.04250557,0.010775368,3.17E-08,0.038338605,0.002099631,0.09084722,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.32690457,0.10969697,0.12572122,0.0057798,0.07048224,0.074822776,0.00235848,0.008365756,0.002534912,0.15417753,0.024551138,0.020583825,0.016980818,0.00711842,0.0138275,0.036093995,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.037696898,0.000143102,0.054871026,2.36E-05,0.56795007,0.09363899,0.001157299,0.000840832,1.40E-05,0.1481741,0.009066538,0.012932004,0.013734717,0.001290413,0.007453252,0.05101312,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.19028147,0.033783536,0.07192425,7.60E-06,0.1358606,0.1849431,0.019255988,0.017446507,0.000805836,0.18729727,0.011484284,0.019363206,0.0084422,0.017198803,0.017694386,0.08421095,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.12666677,0.04968271,0.17579325,0.000149815,0.15984765,0.2579818,0.001011282,0.00091424,0.000112578,0.18468007,0.006220051,0.006389574,0.007921049,0.004087455,0.010583909,0.007957778,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.22103794,0.07528903,0.05397345,0.002773508,0.07134106,0.0531523,0.070324555,0.010807213,0.005510376,0.28183243,0.014854846,0.021323368,0.002734123,0.03839258,0.012220685,0.06443257,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.20855926,0.006176312,0.16551624,6.34E-06,0.04641351,0.48506156,0.001350427,0.000497431,8.20E-05,0.050705593,0.010519028,0.001700247,4.47E-05,0.007335986,0.004570482,0.011460883,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.19024497,0.19059514,0.0460922,5.10E-05,0.030407662,0.054473873,0.001635905,0.006334179,0.001829518,0.30950484,0.037308812,0.026398554,0.023901515,0.003866064,0.033761617,0.04359417,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,15,0.12704614,0.001533249,0.002356982,2.70E-08,0.000185879,0.091932885,0.087502815,0.002275977,0.002585067,0.01274823,0.010751276,0.006801447,7.83E-07,0.015127532,0.000323077,0.6388287,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.16362266,0.043971576,0.26512447,2.95E-06,0.09069765,0.35601893,0.000743957,0.000172649,2.21E-05,0.06762156,0.003118467,0.001360681,2.10E-07,0.003865175,0.003005599,0.000651315,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.09033328,0.008777587,0.059017338,2.80E-05,0.22813916,0.092129,0.00886139,0.022569275,0.001216751,0.27397764,0.032246724,0.09921621,0.007088445,0.029058153,0.014477106,0.03286395,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.004822638,0.018792447,0.2478927,0.019376919,0.1728364,0.008429552,0.06733163,0.004021984,6.06E-05,0.3855312,0.005217903,0.014106085,2.82E-05,0.002842565,0.009357657,0.039351515,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.029095935,0.04366703,0.20198946,0.019647662,0.068657435,0.008849445,0.056809824,0.001962788,0.000173997,0.45284188,0.019802148,0.018693637,0.002121838,0.003319734,0.018739903,0.053627297,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.14545336,0.025426492,0.241442,1.32E-05,0.073261,0.12600128,0.01702473,0.000781607,0.000129255,0.29209307,0.015880467,0.004068427,1.92E-05,0.02815798,0.010210101,0.02003792,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.02905403,0.020809392,0.15239474,0.002420587,0.12988277,0.05886942,0.033566058,0.014602625,0.000202909,0.46537635,0.007883681,0.044634625,0.000459993,0.009658332,0.008872885,0.021311551,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.3577581,0.000410043,0.057253346,6.08E-08,0.09821663,0.12222866,0.022703758,0.003865486,0.000382132,0.22270478,0.016151827,0.019585587,0.001760798,0.013074096,0.010761746,0.05314291,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.45477512,0.003236312,0.10439856,2.67E-07,0.044843275,0.25954732,0.000797504,0.007024401,0.000177354,0.069881156,0.009755653,0.007344004,6.55E-06,0.006905316,0.004997856,0.026309308,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.12207565,0.01871764,0.04801683,4.89E-06,0.2736997,0.27802905,0.002210545,0.001454969,0.000156594,0.19099176,0.006572665,0.015634118,0.011133106,0.001948053,0.014124497,0.015229916,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.14951378,0.004439091,0.05460965,0.000403552,0.09314456,0.12070961,0.003262658,0.024596568,0.000687878,0.24351184,0.04380743,0.06681753,0.114250585,0.011661234,0.02941078,0.039173234,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.016772646,0.002653637,0.021717582,1.10E-06,0.817265,0.036028836,0.000288639,0.000533278,1.19E-05,0.08728525,0.002798791,0.006134897,0.001815039,0.000356808,0.004581532,0.001755072,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.050207574,0.00068312,0.031059513,0.000298165,0.51953447,0.2585627,0.001468229,0.017929832,6.74E-05,0.08092035,0.004427232,0.012922902,0.001907234,0.003579532,0.006238014,0.010193759,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.2307307,0.00306747,0.090799764,1.56E-05,0.11034957,0.043760248,0.006377018,0.015309691,0.000220733,0.39279357,0.035738416,0.037869923,1.52E-05,0.008939425,0.006905625,0.017106963,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.345511,0.23258224,0.042843856,0.018018065,0.030154344,0.09729512,0.04088201,0.001752687,0.006498088,0.08124141,0.031601045,0.004619225,4.36E-05,0.01751846,0.002976079,0.046462864,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.52484393,0.022063253,0.1625317,5.05E-05,0.018493148,0.017266927,0.002335334,0.002102591,0.000220402,0.19801752,0.009189889,0.007420445,0.008411746,0.011510733,0.013904799,0.001637081,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.031139348,0.000503061,0.2812901,0.005655078,0.091071464,0.036116812,0.052853614,0.002405237,4.88E-05,0.42255467,0.020529838,0.03338603,0.005804965,0.003952241,0.005843652,0.006844991,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.14846148,0.01687476,0.3271699,0.001741337,0.04300717,0.37004715,0.000665667,0.0023388,0.000108499,0.056701306,0.015964564,0.003955859,6.39E-06,0.009210574,0.003215944,0.000530526,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.04274946,0.006007512,0.15685776,0.002164888,0.14292774,0.19617566,0.009861569,0.009263595,6.25E-05,0.38518012,0.007623774,0.026990328,0.000197923,0.005169912,0.005201484,0.003565732,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.033905085,0.008885979,0.3310341,0.00054639,0.06692405,0.0553806,0.01588875,0.002509563,7.01E-05,0.41572192,0.03314614,0.010274855,9.67E-06,0.013529114,0.005012213,0.007161461,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.04416472,0.001283535,0.32432917,1.11E-05,0.051067695,0.119269215,0.012288078,0.002279694,3.81E-05,0.30931965,0.09979595,0.017361872,5.42E-06,0.008390465,0.005528074,0.004867235,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.028102582,0.001740284,0.117083855,1.05E-06,0.49354094,0.17926887,0.000156844,6.08E-05,5.17E-06,0.16477895,0.002929096,0.003366944,0.000296003,0.000335943,0.005094291,0.003238457,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.21152702,0.064990565,0.2389346,6.40E-07,0.08135116,0.2765882,0.000752399,9.89E-05,7.28E-05,0.10624254,0.004154554,0.002453212,5.78E-05,0.002052945,0.005396771,0.005325968,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0.18825883,0.042255647,0.2664496,1.76E-06,0.16748288,0.1741955,0.003893924,0.000168366,2.41E-05,0.13593654,0.007759581,0.004916384,3.98E-07,0.001698717,0.005401302,0.001556429,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.53819966,0.002644574,0.028202008,6.75E-07,0.004778306,0.08155746,0.13567545,0.001059279,0.00034329,0.07664301,0.033802204,0.00340914,0.000296514,0.009699851,0.001452504,0.08223609,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.081746124,0.000801886,0.08891344,0.000169973,0.18836913,0.023055272,0.004294389,0.005035877,0.000163845,0.4299077,0.03839365,0.087869965,0.024355732,0.00580665,0.016927572,0.004188753,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.33119985,0.025322994,0.30703965,0.00224426,0.044633646,0.034887154,0.010359315,0.000936084,0.000173915,0.1970658,0.005870447,0.009944295,0.002433433,0.004272383,0.016613126,0.007003626,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.036811914,0.005513734,0.065265365,0.000701911,0.2099467,0.104850926,0.01638754,0.04258633,0.001513532,0.26641005,0.029023167,0.07007225,0.007334949,0.060310673,0.017062474,0.06620851,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.17699431,0.001416028,0.06694498,7.53E-07,0.22074284,0.41799623,0.000779895,0.002107304,0.000153171,0.06591418,0.017693022,0.010992534,2.38E-05,0.011197053,0.003981553,0.003062465,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,0.23135199,0.00224787,0.123602845,1.80E-07,0.07986553,0.44849974,0.001043826,0.000641668,0.000112051,0.079350024,0.006348373,0.006828468,7.82E-05,0.003645728,0.007491813,0.008891709,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.007122436,0.001024922,0.016795933,6.87E-07,0.68818337,0.026838271,0.000524395,0.003227252,2.35E-05,0.18573475,0.011300299,0.038283635,4.39E-05,0.00111948,0.004241368,0.015535754,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.39448896,0.006858378,0.061973106,5.32E-08,0.03962651,0.08841339,0.020904558,0.003665389,0.00031909,0.27378562,0.016393697,0.009989643,7.89E-05,0.007106301,0.00760323,0.0687932,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,9,0.029347874,0.18634503,0.26908514,1.98E-07,0.12874645,0.03147693,0.001920746,0.000456578,2.66E-05,0.30966604,0.011066946,0.005048285,2.82E-07,0.007801983,0.014545667,0.004465244,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0.3246068,0.00041254,0.10946895,0.001806762,0.008762157,0.26661113,0.014950897,0.03903511,0.00136995,0.057082288,0.084420025,0.030137816,0.000234915,0.016341368,0.002959742,0.04179951,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,0.093125865,0.010223482,0.058376756,1.31E-05,0.37270242,0.055020273,0.006450594,0.003712832,0.000292999,0.22962327,0.033071995,0.040119298,0.03868749,0.003293098,0.022928236,0.0323583,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
